date,bdi_index,fuel in usd,congestion_score,freight_rate_usd_per_t,bdi_lag_1,bdi_lag_7,bdi_roll_mean_7,bdi_roll_std_7,month,dayofweek
10-10-2024,1544.16,672.44,0.33,30.2,1537.75,1618.72,1610.8671,52.9931,10,3
11-10-2024,1544.97,661.72,0.15,30.18,1544.16,1672.6,1592.6343,50.09,10,4
12-10-2024,1573.56,662.87,0.45,31.7,1544.97,1665.96,1579.4343,38.3439,10,5
13-10-2024,1635.33,671.37,0.18,32.54,1573.56,1622.38,1581.2843,40.9829,10,6
14-10-2024,1672.34,674.95,0.32,34.67,1635.33,1618.73,1588.9429,52.5293,10,0
15-10-2024,1665.65,675.35,0.19,32.09,1672.34,1614.49,1596.2514,59.7403,10,1
16-10-2024,1634.17,683.85,0.24,30.17,1665.65,1537.75,1610.0257,54.9252,10,2
17-10-2024,1714.66,655.14,0.22,32.94,1634.17,1544.16,1634.3829,58.5346,10,3
18-10-2024,1715.7,660.82,0.24,34.45,1714.66,1544.97,1658.7729,50.0192,10,4
19-10-2024,1715.33,653.06,0.25,34.03,1715.7,1573.56,1679.0257,36.6919,10,5
20-10-2024,1713.83,633.69,0.25,33.7,1715.33,1635.33,1690.24,32.9127,10,6
21-10-2024,1719.06,638.13,0.38,33.8,1713.83,1672.34,1696.9143,33.4111,10,0
22-10-2024,1713.74,651.1,0.19,31.89,1719.06,1665.65,1703.7843,30.7492,10,1
23-10-2024,1695.8,648.71,0.32,34.05,1713.74,1634.17,1712.5886,7.6168,10,2
24-10-2024,1679.54,657.26,0.42,33.04,1695.8,1714.66,1707.5714,14.4903,10,3
25-10-2024,1679.49,672.24,0.25,35.34,1679.54,1715.7,1702.3986,17.2964,10,4
26-10-2024,1664.1,683.94,0.23,33.51,1679.49,1715.33,1695.08,21.2901,10,5
27-10-2024,1644.37,698.66,0.28,32.46,1664.1,1713.83,1685.1571,26.6155,10,6
28-10-2024,1650.17,704.11,0.42,33.27,1644.37,1719.06,1675.3157,24.6544,10,0
29-10-2024,1644.81,702.78,0.32,33.2,1650.17,1713.74,1665.4686,20.0933,10,1
30-10-2024,1692.45,684.71,0.25,33.23,1644.81,1695.8,1664.99,19.2737,10,2
31-10-2024,1613.02,680.55,0.35,33.86,1692.45,1679.54,1655.4871,26.0956,10,3
01-11-2024,1649.79,670.51,0.19,32.59,1613.02,1679.49,1651.2443,23.8614,11,4
02-11-2024,1689.32,690.81,0.37,33.36,1649.79,1664.1,1654.8471,27.7183,11,5
03-11-2024,1627.24,687.24,0.34,34.88,1689.32,1644.37,1652.4,29.4966,11,6
04-11-2024,1620.13,686.72,0.27,32.56,1627.24,1650.17,1648.1086,31.9577,11,0
05-11-2024,1612.47,690.5,0.22,32.94,1620.13,1644.81,1643.4886,34.7313,11,1
06-11-2024,1574.05,689.13,0.21,30.95,1612.47,1692.45,1626.5743,35.7291,11,2
07-11-2024,1556.38,704.3,0.35,32.52,1574.05,1613.02,1618.4829,44.6181,11,3
08-11-2024,1529.55,695.98,0.42,32.33,1556.38,1649.79,1601.3057,52.9279,11,4
09-11-2024,1589.88,696.01,0.24,30.1,1529.55,1689.32,1587.1,36.0083,11,5
10-11-2024,1622.63,686.67,0.35,34.95,1589.88,1627.24,1586.4414,35.1845,11,6
11-11-2024,1663.76,671.73,0.09,33.42,1622.63,1620.13,1592.6743,44.7195,11,0
12-11-2024,1686.25,664.18,0.24,32.75,1663.76,1612.47,1603.2143,57.1342,11,1
13-11-2024,1652.03,662.53,0.3,31.79,1686.25,1574.05,1614.3543,58.0942,11,2
14-11-2024,1637.57,656.98,0.21,32.53,1652.03,1556.38,1625.9529,52.418,11,3
15-11-2024,1654.17,648.92,0.21,32.42,1637.57,1529.55,1643.7557,31.0108,11,4
16-11-2024,1618.52,633.88,0.23,32.14,1654.17,1589.88,1647.8471,23.7595,11,5
17-11-2024,1642.61,632.37,0.33,32.8,1618.52,1622.63,1650.7014,21.2978,11,6
18-11-2024,1636.81,616.67,0.28,32.63,1642.61,1663.76,1646.8514,20.9772,11,0
19-11-2024,1627.18,623.94,0.08,32.48,1636.81,1686.25,1638.4129,12.7574,11,1
20-11-2024,1650.51,624.29,0.09,32.01,1627.18,1652.03,1638.1957,12.4973,11,2
21-11-2024,1664.58,609.23,0.24,31.21,1650.51,1637.57,1642.0543,15.9615,11,3
22-11-2024,1653.68,605.95,0.35,33.96,1664.58,1654.17,1641.9843,15.9005,11,4
23-11-2024,1688.84,598.31,0.03,33.08,1653.68,1618.52,1652.03,20.2296,11,5
24-11-2024,1654.93,601.53,0.25,35.24,1688.84,1642.61,1653.79,19.8049,11,6
25-11-2024,1673.52,614.91,0.25,31.37,1654.93,1636.81,1659.0343,19.4158,11,0
26-11-2024,1690.39,595.86,0.44,33.75,1673.52,1627.18,1668.0643,16.631,11,1
27-11-2024,1679.22,597.09,0.26,30.38,1690.39,1650.51,1672.1657,15.0449,11,2
28-11-2024,1687.57,595.55,0.34,33.51,1679.22,1664.58,1675.45,15.6116,11,3
29-11-2024,1648.07,602.35,0.31,31.77,1687.57,1653.68,1674.6486,16.9979,11,4
30-11-2024,1675.68,604.44,0.09,33.54,1648.07,1688.84,1672.7686,15.8561,11,5
01-12-2024,1668.53,596.83,0.38,32.11,1675.68,1654.93,1674.7114,14.0346,12,6
02-12-2024,1651.48,593.7,0.32,30.63,1668.53,1673.52,1671.5629,16.5867,12,0
03-12-2024,1682.31,585.87,0.35,32.38,1651.48,1690.39,1670.4086,15.2884,12,1
04-12-2024,1658.87,596.91,0.69,32.34,1682.31,1679.22,1667.5014,15.2685,12,2
05-12-2024,1615.35,597.18,0.09,31.41,1658.87,1687.57,1657.1843,22.2511,12,3
06-12-2024,1569.44,616.25,0.47,30.0,1615.35,1648.07,1645.9514,40.2149,12,4
07-12-2024,1590.56,615.32,0.27,31.4,1569.44,1675.68,1633.7914,42.53,12,5
08-12-2024,1553.91,607.93,0.33,28.95,1590.56,1668.53,1617.4171,48.5631,12,6
09-12-2024,1610.01,592.63,0.3,31.23,1553.91,1651.48,1611.4929,46.1865,12,0
10-12-2024,1548.07,574.75,0.26,31.9,1610.01,1682.31,1592.3157,39.2263,12,1
11-12-2024,1602.44,559.41,0.24,31.21,1548.07,1658.87,1584.2543,27.2345,12,2
12-12-2024,1609.38,562.9,0.33,30.57,1602.44,1615.35,1583.4014,26.1712,12,3
13-12-2024,1606.61,568.73,0.15,30.5,1609.38,1569.44,1588.7114,26.6331,12,4
14-12-2024,1590.38,553.54,0.38,31.28,1606.61,1590.56,1588.6857,26.6311,12,5
15-12-2024,1603.15,563.42,0.26,31.45,1590.38,1553.91,1595.72,22.0181,12,6
16-12-2024,1602.02,559.32,0.19,29.19,1603.15,1610.01,1594.5786,21.3509,12,0
17-12-2024,1635.03,561.6,0.25,32.01,1602.02,1548.07,1607.0014,13.7121,12,1
18-12-2024,1636.57,578.49,0.43,29.76,1635.03,1602.44,1611.8771,17.3936,12,2
19-12-2024,1638.96,587.89,0.25,31.07,1636.57,1609.38,1616.1029,20.0727,12,3
20-12-2024,1625.66,585.45,0.34,31.43,1638.96,1606.61,1618.8243,19.8614,12,4
21-12-2024,1622.08,576.83,0.23,31.87,1625.66,1590.38,1623.3529,15.4101,12,5
22-12-2024,1629.46,555.77,0.38,31.9,1622.08,1603.15,1627.1114,12.6166,12,6
23-12-2024,1575.77,549.46,0.37,29.57,1629.46,1602.02,1623.3614,21.8441,12,0
24-12-2024,1535.48,548.36,0.48,29.96,1575.77,1635.03,1609.14,38.8034,12,1
25-12-2024,1559.78,539.52,0.28,30.4,1535.48,1636.57,1598.17,40.5706,12,2
26-12-2024,1565.53,539.42,0.37,30.63,1559.78,1638.96,1587.68,37.6544,12,3
27-12-2024,1560.19,541.4,0.31,29.79,1565.53,1625.66,1578.3271,34.6603,12,4
28-12-2024,1561.03,540.33,0.43,30.49,1560.19,1622.08,1569.6057,29.0415,12,5
29-12-2024,1571.54,535.02,0.23,30.76,1561.03,1629.46,1561.3314,12.9255,12,6
30-12-2024,1554.73,538.0,0.37,30.06,1571.54,1575.77,1558.3257,11.3599,12,0
31-12-2024,1531.45,543.66,0.28,29.72,1554.73,1535.48,1557.75,12.7301,12,1
01-01-2025,1538.55,533.89,0.29,32.06,1531.45,1559.78,1554.7171,14.5629,1,2
02-01-2025,1509.91,549.32,0.31,28.26,1538.55,1565.53,1546.7714,21.2967,1,3
03-01-2025,1524.13,549.35,0.33,28.13,1509.91,1560.19,1541.62,21.8636,1,4
04-01-2025,1474.15,550.55,0.29,29.84,1524.13,1561.03,1529.2086,31.5311,1,5
05-01-2025,1508.46,558.62,0.32,29.14,1474.15,1571.54,1520.1971,25.9338,1,6
06-01-2025,1524.18,561.78,0.46,30.45,1508.46,1554.73,1515.8329,21.3127,1,0
07-01-2025,1532.45,572.07,0.4,29.92,1524.18,1531.45,1515.9757,21.4378,1,1
08-01-2025,1561.93,575.5,0.39,30.86,1532.45,1538.55,1519.3157,26.7132,1,2
09-01-2025,1610.26,569.87,0.25,32.72,1561.93,1509.91,1533.6514,42.8668,1,3
10-01-2025,1636.46,574.09,0.21,32.15,1610.26,1524.13,1549.6986,57.3029,1,4
11-01-2025,1575.53,563.17,0.4,32.1,1636.46,1474.15,1564.1814,46.892,1,5
12-01-2025,1534.31,564.99,0.39,29.19,1575.53,1508.46,1567.8743,42.5933,1,6
13-01-2025,1514.63,565.36,0.45,29.46,1534.31,1524.18,1566.51,44.3431,1,0
14-01-2025,1515.28,563.97,0.24,26.73,1514.63,1532.45,1564.0571,46.94,1,1
15-01-2025,1530.48,563.41,0.28,29.17,1515.28,1561.93,1559.5643,48.6514,1,2
16-01-2025,1507.44,545.32,0.14,29.7,1530.48,1610.26,1544.8757,46.2572,1,3
17-01-2025,1512.76,540.93,0.26,29.92,1507.44,1636.46,1527.2043,23.4384,1,4
18-01-2025,1489.37,543.04,0.4,29.55,1512.76,1575.53,1514.8957,14.8981,1,5
19-01-2025,1471.3,545.77,0.25,28.77,1489.37,1534.31,1505.8943,19.5286,1,6
20-01-2025,1430.1,536.58,0.36,27.95,1471.3,1514.63,1493.8186,33.9998,1,0
21-01-2025,1405.3,550.51,0.28,28.19,1430.1,1515.28,1478.1071,45.7947,1,1
22-01-2025,1368.71,542.83,0.33,28.39,1405.3,1530.48,1454.9971,54.8775,1,2
23-01-2025,1345.05,553.67,0.19,25.02,1368.71,1507.44,1431.7986,62.7696,1,3
24-01-2025,1383.29,558.87,0.31,28.18,1345.05,1512.76,1413.3029,53.2976,1,4
25-01-2025,1359.36,553.23,0.0,26.86,1383.29,1489.37,1394.73,44.2583,1,5
26-01-2025,1443.9,571.92,0.28,28.37,1359.36,1471.3,1390.8157,36.969,1,6
27-01-2025,1459.88,560.54,0.14,28.89,1443.9,1430.1,1395.07,43.3977,1,0
28-01-2025,1465.63,570.53,0.42,32.61,1459.88,1405.3,1403.6886,51.0788,1,1
29-01-2025,1439.63,581.12,0.38,29.19,1465.63,1368.71,1413.82,50.0067,1,2
30-01-2025,1461.53,574.79,0.35,29.8,1439.63,1345.05,1430.46,42.057,1,3
31-01-2025,1443.88,589.22,0.45,29.07,1461.53,1383.29,1439.1157,36.6137,1,4
01-02-2025,1447.87,586.94,0.21,28.79,1443.88,1359.36,1451.76,10.3272,2,5
02-02-2025,1524.65,590.08,0.47,31.6,1447.87,1443.9,1463.2957,28.7506,2,6
03-02-2025,1517.73,592.89,0.39,30.86,1524.65,1459.88,1471.56,35.1968,2,0
04-02-2025,1548.35,591.68,0.28,29.5,1517.73,1465.63,1483.3771,45.3081,2,1
05-02-2025,1521.71,599.96,0.41,31.1,1548.35,1439.63,1495.1029,42.6421,2,2
06-02-2025,1516.28,607.9,0.19,31.23,1521.71,1461.53,1502.9243,40.4211,2,3
07-02-2025,1565.14,590.25,0.22,30.92,1516.28,1443.88,1520.2471,36.7133,2,4
08-02-2025,1539.45,603.49,0.24,31.28,1565.14,1447.87,1533.33,18.3456,2,5
09-02-2025,1588.08,586.8,0.25,30.69,1539.45,1524.65,1542.3914,26.9778,2,6
10-02-2025,1600.97,597.39,0.19,31.71,1588.08,1517.73,1554.2829,32.1461,2,0
11-02-2025,1574.95,608.7,0.42,32.1,1600.97,1548.35,1558.0829,32.8915,2,1
12-02-2025,1585.93,597.62,0.27,30.18,1574.95,1521.71,1567.2571,29.873,2,2
13-02-2025,1606.4,593.56,0.34,32.03,1585.93,1516.28,1580.1314,22.8315,2,3
14-02-2025,1615.18,582.63,0.24,30.28,1606.4,1565.14,1587.28,25.0785,2,4
15-02-2025,1557.6,580.83,0.12,29.13,1615.18,1539.45,1589.8729,19.6627,2,5
16-02-2025,1528.04,578.13,0.33,30.53,1557.6,1588.08,1581.2957,30.6182,2,6
17-02-2025,1514.2,586.37,0.11,29.42,1528.04,1600.97,1568.9,38.0001,2,0
18-02-2025,1506.1,599.74,0.29,28.87,1514.2,1574.95,1559.0643,44.5236,2,1
19-02-2025,1519.11,613.7,0.16,30.79,1506.1,1585.93,1549.5186,44.9645,2,2
20-02-2025,1518.03,607.81,0.5,31.91,1519.11,1606.4,1536.8943,38.2344,2,3
21-02-2025,1471.47,605.56,0.39,29.38,1518.03,1615.18,1516.3643,25.7312,2,4
22-02-2025,1478.57,588.61,0.31,28.08,1471.47,1557.6,1505.0743,21.6346,2,5
23-02-2025,1492.08,580.78,0.43,30.18,1478.57,1528.04,1499.9371,19.4295,2,6
24-02-2025,1503.25,590.82,0.22,29.09,1492.08,1514.2,1498.3729,18.5088,2,0
25-02-2025,1529.36,607.16,0.35,30.9,1503.25,1506.1,1501.6957,21.9038,2,1
26-02-2025,1546.62,594.67,0.32,30.38,1529.36,1519.11,1505.6257,27.3419,2,2
27-02-2025,1551.65,588.85,0.33,28.79,1546.62,1518.03,1510.4286,32.3738,2,3
28-02-2025,1540.41,588.81,0.43,30.74,1551.65,1471.47,1520.2771,28.8401,2,4
01-03-2025,1481.88,591.84,0.37,29.71,1540.41,1478.57,1520.75,28.0589,3,5
02-03-2025,1488.86,583.9,0.33,30.45,1481.88,1492.08,1520.29,28.6279,3,6
03-03-2025,1488.72,588.47,0.13,28.19,1488.86,1503.25,1518.2143,30.5327,3,0
04-03-2025,1490.37,583.96,0.2,30.89,1488.72,1529.36,1512.6443,31.6948,3,1
05-03-2025,1445.38,584.13,0.29,27.05,1490.37,1546.62,1498.1814,36.3623,3,2
06-03-2025,1408.38,589.91,0.31,29.88,1445.38,1551.65,1477.7143,41.2439,3,3
07-03-2025,1437.14,590.18,0.19,28.17,1408.38,1540.41,1462.9614,32.6557,3,4
08-03-2025,1431.57,586.01,0.54,30.9,1437.14,1481.88,1455.7743,33.3274,3,5
09-03-2025,1447.8,585.2,0.45,29.91,1431.57,1488.86,1449.9086,29.9788,3,6
10-03-2025,1443.51,584.61,0.36,30.44,1447.8,1488.72,1443.45,24.6137,3,0
11-03-2025,1439.37,581.22,0.31,28.55,1443.51,1490.37,1436.1643,13.4076,3,1
12-03-2025,1462.59,579.0,0.28,28.02,1439.37,1445.38,1438.6229,16.5814,3,2
13-03-2025,1440.91,595.41,0.2,30.01,1462.59,1408.38,1443.27,9.9086,3,3
14-03-2025,1438.59,601.11,0.31,29.02,1440.91,1437.14,1443.4771,9.7734,3,4
15-03-2025,1419.53,598.13,0.33,29.12,1438.59,1431.57,1441.7571,12.8068,3,5
16-03-2025,1402.16,605.14,0.18,29.2,1419.53,1447.8,1435.2371,19.2264,3,6
17-03-2025,1389.32,601.7,0.33,27.49,1402.16,1443.51,1427.4957,25.2929,3,0
18-03-2025,1392.97,613.4,0.28,29.05,1389.32,1439.37,1420.8671,27.634,3,1
19-03-2025,1375.33,616.83,0.11,26.75,1392.97,1462.59,1408.4014,25.2551,3,2
20-03-2025,1410.52,615.42,0.21,28.25,1375.33,1440.91,1404.06,20.9867,3,3
21-03-2025,1379.36,619.59,0.26,28.25,1410.52,1438.59,1395.5986,16.1206,3,4
22-03-2025,1370.9,603.49,0.49,27.54,1379.36,1419.53,1388.6514,14.484,3,5
23-03-2025,1355.21,592.15,0.36,27.25,1370.9,1402.16,1381.9443,17.6996,3,6
24-03-2025,1396.82,580.37,0.17,28.94,1355.21,1389.32,1383.0157,18.4324,3,0
25-03-2025,1398.77,582.19,0.35,29.43,1396.82,1392.97,1383.8443,19.0736,3,1
26-03-2025,1425.61,599.87,0.15,28.05,1398.77,1375.33,1391.0271,24.13,3,2
27-03-2025,1375.52,622.18,0.41,29.14,1425.61,1410.52,1386.0271,23.0183,3,3
28-03-2025,1380.45,628.12,0.25,27.96,1375.52,1379.36,1386.1829,22.9693,3,4
29-03-2025,1403.75,632.57,0.29,30.19,1380.45,1370.9,1390.8757,22.6804,3,5
30-03-2025,1401.6,613.91,0.43,29.13,1403.75,1355.21,1397.5029,16.4415,3,6
31-03-2025,1429.0,608.2,0.17,28.61,1401.6,1396.82,1402.1,20.2715,3,0
01-04-2025,1407.5,600.16,0.16,29.06,1429.0,1398.77,1403.3471,20.301,4,1
02-04-2025,1444.82,593.95,0.24,28.04,1407.5,1425.61,1406.0914,24.6456,4,2
03-04-2025,1506.91,592.39,0.4,32.11,1444.82,1375.52,1424.8614,41.6494,4,3
04-04-2025,1486.0,587.82,0.15,27.38,1506.91,1380.45,1439.94,41.9961,4,4
05-04-2025,1463.61,568.27,0.02,29.35,1486.0,1403.75,1448.4914,39.4138,4,5
06-04-2025,1499.27,576.38,0.25,29.15,1463.61,1401.6,1462.4443,37.2773,4,6
07-04-2025,1536.9,566.13,0.36,30.25,1499.27,1429.0,1477.8586,43.0107,4,0
08-04-2025,1509.54,569.2,0.42,28.55,1536.9,1407.5,1492.4357,30.7285,4,1
09-04-2025,1486.6,590.55,0.25,29.02,1509.54,1444.82,1498.4043,23.0321,4,2
10-04-2025,1468.93,581.55,0.26,28.1,1486.6,1506.91,1492.9786,25.0772,4,3
11-04-2025,1420.24,556.62,0.42,28.34,1468.93,1486.0,1483.5843,37.4113,4,4
12-04-2025,1386.73,554.62,0.11,26.78,1420.24,1463.61,1472.6014,52.4961,4,5
13-04-2025,1352.32,566.54,0.26,28.21,1386.73,1499.27,1451.6086,67.3381,4,6
14-04-2025,1326.7,586.79,0.32,27.57,1352.32,1536.9,1421.58,69.7879,4,0
15-04-2025,1324.35,574.76,0.34,27.65,1326.7,1509.54,1395.1243,65.878,4,1
16-04-2025,1330.17,580.23,0.25,25.9,1324.35,1486.6,1372.7771,55.3699,4,2
17-04-2025,1375.18,575.98,0.3,27.02,1330.17,1468.93,1359.3843,36.2853,4,3
18-04-2025,1341.47,575.4,0.05,27.93,1375.18,1420.24,1348.1314,24.5997,4,4
19-04-2025,1368.93,602.33,0.23,26.99,1341.47,1386.73,1345.5886,20.5278,4,5
20-04-2025,1359.06,587.26,0.35,29.64,1368.93,1352.32,1346.5514,21.0476,4,6
21-04-2025,1354.63,590.05,0.2,26.99,1359.06,1326.7,1350.5414,19.2257,4,0
22-04-2025,1372.16,594.92,0.31,28.06,1354.63,1324.35,1357.3714,16.6962,4,1
23-04-2025,1334.9,605.88,0.34,28.88,1372.16,1330.17,1358.0471,15.462,4,2
24-04-2025,1344.67,606.75,0.27,28.84,1334.9,1375.18,1353.6886,14.0646,4,3
25-04-2025,1347.49,609.69,0.32,27.78,1344.67,1341.47,1354.5486,13.3593,4,4
26-04-2025,1359.96,605.58,0.2,27.09,1347.49,1368.93,1353.2671,12.1229,4,5
27-04-2025,1365.74,608.16,0.28,27.91,1359.96,1359.06,1354.2214,12.8933,4,6
28-04-2025,1436.24,604.57,0.36,29.73,1365.74,1354.63,1365.88,33.5977,4,0
29-04-2025,1410.45,610.69,0.32,29.73,1436.24,1372.16,1371.35,37.6618,4,1
30-04-2025,1389.18,606.78,0.24,28.12,1410.45,1334.9,1379.1043,34.3483,4,2
01-05-2025,1366.25,610.42,0.32,28.83,1389.18,1344.67,1382.1871,31.6013,5,3
02-05-2025,1346.53,609.91,0.37,29.79,1366.25,1347.49,1382.05,31.7785,5,4
03-05-2025,1325.39,620.98,0.1,26.95,1346.53,1359.96,1377.1114,37.8834,5,5
04-05-2025,1360.13,620.04,0.42,28.99,1325.39,1365.74,1376.31,38.2219,5,6
05-05-2025,1400.13,601.91,0.27,26.83,1360.13,1436.24,1371.1514,30.4275,5,0
06-05-2025,1378.44,614.49,0.34,25.9,1400.13,1410.45,1366.5786,25.5518,5,1
07-05-2025,1350.03,605.15,0.42,28.79,1378.44,1389.18,1360.9857,24.0188,5,2
08-05-2025,1362.22,598.51,0.16,27.14,1350.03,1366.25,1360.41,23.9197,5,3
09-05-2025,1343.14,592.58,0.23,26.7,1362.22,1346.53,1359.9257,24.2792,5,4
10-05-2025,1360.63,606.47,0.27,28.07,1343.14,1325.39,1364.96,19.0054,5,5
11-05-2025,1364.41,584.99,0.22,27.36,1360.63,1360.13,1365.5714,18.8927,5,6
12-05-2025,1316.51,616.66,0.47,29.41,1364.41,1400.13,1353.6257,19.8134,5,0
13-05-2025,1362.97,626.89,0.21,27.87,1316.51,1378.44,1351.4157,17.2859,5,1
14-05-2025,1414.63,628.58,0.24,27.98,1362.97,1350.03,1360.6443,29.4131,5,2
15-05-2025,1391.52,627.46,0.32,29.74,1414.63,1362.22,1364.83,31.6727,5,3
16-05-2025,1376.39,629.77,0.18,27.63,1391.52,1343.14,1369.58,30.343,5,4
17-05-2025,1382.31,634.39,0.26,28.91,1376.39,1360.63,1372.6771,30.3836,5,5
18-05-2025,1389.46,640.15,0.33,28.42,1382.31,1364.41,1376.2557,30.721,5,6
19-05-2025,1406.07,644.9,0.27,28.22,1389.46,1316.51,1389.05,17.4936,5,0
20-05-2025,1462.49,644.9,0.29,29.92,1406.07,1362.97,1403.2671,29.2533,5,1
21-05-2025,1450.56,642.03,0.25,29.43,1462.49,1414.63,1408.4,34.2968,5,2
22-05-2025,1420.67,639.68,0.15,28.93,1450.56,1391.52,1412.5643,33.6696,5,3
23-05-2025,1374.95,636.93,0.33,28.39,1420.67,1376.39,1412.3586,33.9308,5,4
24-05-2025,1351.06,647.53,0.48,27.28,1374.95,1382.31,1407.8943,40.0477,5,5
25-05-2025,1349.4,652.52,0.3,27.84,1351.06,1389.46,1402.1714,45.5986,5,6
26-05-2025,1402.75,622.06,0.32,29.67,1349.4,1406.07,1401.6971,45.5685,5,0
27-05-2025,1384.18,628.18,0.37,28.59,1402.75,1462.49,1390.51,36.9548,5,1
28-05-2025,1388.88,629.57,0.17,27.75,1384.18,1450.56,1381.6986,25.9715,5,2
29-05-2025,1386.25,628.79,0.47,30.42,1388.88,1420.67,1376.7814,19.9158,5,3
30-05-2025,1420.0,624.33,0.32,28.43,1386.25,1374.95,1383.2171,25.6722,5,4
31-05-2025,1492.34,635.08,0.46,29.51,1420.0,1351.06,1403.4,44.6779,5,5
01-06-2025,1469.44,643.85,0.63,31.45,1492.34,1349.4,1420.5486,43.519,6,6
02-06-2025,1449.05,635.25,0.88,32.01,1469.44,1402.75,1427.1629,43.88,6,0
03-06-2025,1475.81,638.61,0.78,31.44,1449.05,1384.18,1440.2529,42.5682,6,1
04-06-2025,1490.48,628.12,0.76,32.24,1475.81,1388.88,1454.7671,39.3304,6,2
05-06-2025,1539.49,613.77,0.72,33.34,1490.48,1386.25,1476.6586,37.4388,6,3
06-06-2025,1548.29,607.22,0.68,32.66,1539.49,1420.0,1494.9857,36.4684,6,4
07-06-2025,1528.48,615.7,0.82,33.49,1548.29,1492.34,1500.1486,38.5312,6,5
08-06-2025,1538.29,624.92,0.71,34.71,1528.48,1469.44,1509.9843,38.1718,6,6
09-06-2025,1563.28,629.55,0.5,31.92,1538.29,1449.05,1526.3029,31.6383,6,0
10-06-2025,1578.51,636.21,0.59,33.26,1563.28,1475.81,1540.9743,27.9141,6,1
11-06-2025,1583.72,640.65,0.68,33.06,1578.51,1490.48,1554.2943,21.2554,6,2
12-06-2025,1605.58,633.42,0.73,33.23,1583.72,1539.49,1563.7357,27.3795,6,3
13-06-2025,1629.57,637.07,0.69,33.7,1605.58,1548.29,1575.3471,35.7063,6,4
14-06-2025,1658.89,644.34,0.82,34.96,1629.57,1528.48,1593.9771,40.8309,6,5
15-06-2025,1664.89,650.99,0.5,34.37,1658.89,1538.29,1612.0629,40.0851,6,6
16-06-2025,1646.25,661.86,0.71,37.23,1664.89,1563.28,1623.9157,35.2289,6,0
17-06-2025,1638.1,667.71,0.52,33.12,1646.25,1578.51,1632.4286,29.0938,6,1
18-06-2025,1662.31,669.87,0.78,35.1,1638.1,1583.72,1643.6557,21.2788,6,2
19-06-2025,1624.75,679.17,0.69,34.55,1662.31,1605.58,1646.3943,16.1859,6,3
20-06-2025,1624.78,677.32,0.74,35.25,1624.75,1629.57,1645.71,17.0916,6,4
21-06-2025,1602.11,666.96,0.61,34.03,1624.78,1658.89,1637.5986,22.4329,6,5
22-06-2025,1593.38,663.99,0.83,35.96,1602.11,1664.89,1627.3829,24.1501,6,6
23-06-2025,1622.74,655.26,0.8,32.49,1593.38,1646.25,1624.0243,22.6788,6,0
24-06-2025,1618.16,647.4,0.76,32.15,1622.74,1638.1,1621.1757,21.8535,6,1
25-06-2025,1609.63,645.01,0.69,33.53,1618.16,1662.31,1613.65,12.3171,6,2
26-06-2025,1559.5,636.18,0.76,34.64,1609.63,1624.75,1604.3286,22.7708,6,3
27-06-2025,1575.21,632.38,0.63,31.53,1559.5,1624.78,1597.2471,23.0566,6,4
28-06-2025,1587.28,612.8,0.79,30.86,1575.21,1602.11,1595.1286,23.2161,6,5
29-06-2025,1644.44,614.67,0.86,35.71,1587.28,1593.38,1602.4229,29.693,6,6
30-06-2025,1624.77,614.39,0.81,34.79,1644.44,1622.74,1602.7129,29.9334,6,0
01-07-2025,1622.06,605.93,0.63,32.44,1624.77,1618.16,1603.27,30.3029,7,1
02-07-2025,1620.55,612.41,0.74,33.13,1622.06,1609.63,1604.83,30.9589,7,2
03-07-2025,1659.13,621.54,0.57,32.99,1620.55,1559.5,1619.0629,29.5137,7,3
04-07-2025,1645.76,605.03,0.76,34.63,1659.13,1575.21,1629.1414,23.4698,7,4
05-07-2025,1644.46,597.3,0.75,33.74,1645.76,1587.28,1637.31,14.8334,7,5
06-07-2025,1653.25,589.66,0.51,33.75,1644.46,1644.44,1638.5686,15.8763,7,6
07-07-2025,1649.13,580.47,0.58,30.61,1653.25,1624.77,1642.0486,14.9929,7,0
08-07-2025,1626.4,589.16,0.67,32.79,1649.13,1622.06,1642.6686,14.0911,7,1
09-07-2025,1624.19,587.44,0.67,32.46,1626.4,1620.55,1643.1886,13.1763,7,2
10-07-2025,1648.65,585.04,0.58,33.22,1624.19,1659.13,1641.6914,11.5593,7,3
11-07-2025,1609.05,565.3,0.74,32.95,1648.65,1645.76,1636.4471,16.6237,7,4
12-07-2025,1606.38,572.35,0.73,34.24,1609.05,1644.46,1631.0071,19.5396,7,5
13-07-2025,1579.03,560.51,0.68,30.83,1606.38,1653.25,1620.4043,24.8687,7,6
14-07-2025,1610.07,561.9,0.62,32.94,1579.03,1649.13,1614.8243,21.5034,7,0
15-07-2025,1558.18,565.44,0.8,33.61,1610.07,1626.4,1605.0786,29.3942,7,1
16-07-2025,1537.99,579.73,0.87,35.05,1558.18,1624.19,1592.7643,37.0995,7,2
17-07-2025,1547.06,567.05,0.65,31.65,1537.99,1648.65,1578.2514,30.9557,7,3
18-07-2025,1591.5,537.51,0.64,32.77,1547.06,1609.05,1575.7443,28.672,7,4
19-07-2025,1584.95,540.6,0.75,31.12,1591.5,1606.38,1572.6829,25.8622,7,5
20-07-2025,1564.22,559.8,0.66,29.99,1584.95,1579.03,1570.5671,25.8622,7,6
21-07-2025,1617.79,572.99,0.69,34.27,1564.22,1610.07,1571.67,27.9109,7,0
