date,port,congestion_score,avg_queue_length_vessels,avg_wait_hours,is_synthetic,month,day_of_week,is_monsoon_season
2026-03-04,Rotterdam,0.6472,7,70.5,True,3,2,0
2026-03-05,Rotterdam,0.3672,4,30.8,True,3,3,0
2026-03-06,Rotterdam,0.5706,7,60.4,True,3,4,0
2026-03-07,Rotterdam,0.5931,6,54.5,True,3,5,0
2026-03-08,Rotterdam,0.4454,3,44.9,True,3,6,0
2026-03-09,Rotterdam,0.5445,6,55.7,True,3,0,0
2026-03-10,Rotterdam,0.4402,3,48.2,True,3,1,0
2026-03-11,Rotterdam,0.4446,4,32.8,True,3,2,0
2026-03-12,Rotterdam,0.4186,5,54.4,True,3,3,0
2026-03-13,Rotterdam,0.5928,7,67.2,True,3,4,0
2026-03-14,Rotterdam,0.526,6,57.7,True,3,5,0
2026-03-15,Rotterdam,0.5372,5,62.6,True,3,6,0
2026-03-16,Rotterdam,0.608,7,61.6,True,3,0,0
2026-03-17,Rotterdam,0.6391,5,63.6,True,3,1,0
2026-03-18,Rotterdam,0.4043,6,60.0,True,3,2,0
2026-03-19,Rotterdam,0.4546,3,34.8,True,3,3,0
2026-03-20,Rotterdam,0.5683,8,86.5,True,3,4,0
2026-03-21,Rotterdam,0.6678,8,72.1,True,3,5,0
2026-03-22,Rotterdam,0.5105,5,42.4,True,3,6,0
2026-03-23,Rotterdam,0.4249,3,44.5,True,3,0,0
2026-03-24,Rotterdam,0.6037,7,63.6,True,3,1,0
2026-03-25,Rotterdam,0.5538,6,64.2,True,3,2,0
2026-03-26,Rotterdam,0.5356,4,53.9,True,3,3,0
2026-03-27,Rotterdam,0.4745,3,49.3,True,3,4,0
2026-03-28,Rotterdam,0.5796,5,46.1,True,3,5,0
2026-03-29,Rotterdam,0.588,8,87.8,True,3,6,0
2026-03-30,Rotterdam,0.4923,6,69.9,True,3,0,0
2026-03-31,Rotterdam,0.5022,5,54.0,True,3,1,0
2026-04-01,Rotterdam,0.5765,5,46.1,True,4,2,0
2026-04-02,Rotterdam,0.4716,3,43.0,True,4,3,0
2026-04-03,Rotterdam,0.7735,7,86.2,True,4,4,0
2026-04-04,Rotterdam,0.7724,7,88.8,True,4,5,0
2026-04-05,Rotterdam,0.5099,1,28.8,True,4,6,0
2026-04-06,Rotterdam,0.3756,3,39.1,True,4,0,0
2026-04-07,Rotterdam,0.6129,3,47.7,True,4,1,0
2026-04-08,Rotterdam,0.5182,6,58.5,True,4,2,0
2026-04-09,Rotterdam,0.4824,5,53.8,True,4,3,0
2026-04-10,Rotterdam,0.5573,5,68.3,True,4,4,0
2026-04-11,Rotterdam,0.6039,4,50.4,True,4,5,0
2026-04-12,Rotterdam,0.4954,7,60.5,True,4,6,0
2026-04-13,Rotterdam,0.4667,4,53.6,True,4,0,0
2026-04-14,Rotterdam,0.547,2,39.6,True,4,1,0
2026-04-15,Rotterdam,0.5644,6,61.3,True,4,2,0
2026-04-16,Rotterdam,0.4181,2,34.9,True,4,3,0
2026-04-17,Rotterdam,0.5138,6,62.6,True,4,4,0
2026-04-18,Rotterdam,0.7411,8,85.8,True,4,5,0
2026-04-19,Rotterdam,0.574,6,53.9,True,4,6,0
2026-04-20,Rotterdam,0.4171,3,32.3,True,4,0,0
2026-04-21,Rotterdam,0.6458,6,63.6,True,4,1,0
2026-04-22,Rotterdam,0.6011,4,48.5,True,4,2,0
2026-04-23,Rotterdam,0.6102,5,59.5,True,4,3,0
2026-04-24,Rotterdam,0.6377,6,64.9,True,4,4,0
2026-04-25,Rotterdam,0.563,8,80.4,True,4,5,0
2026-04-26,Rotterdam,0.5603,5,58.7,True,4,6,0
2026-04-27,Rotterdam,0.6003,5,52.6,True,4,0,0
2026-04-28,Rotterdam,0.5458,5,44.7,True,4,1,0
2026-04-29,Rotterdam,0.3694,3,48.2,True,4,2,0
2026-04-30,Rotterdam,0.4717,4,42.8,True,4,3,0
2026-05-01,Rotterdam,0.5692,3,47.2,True,5,4,0
2026-05-02,Rotterdam,0.6514,5,65.0,True,5,5,0
2026-05-03,Rotterdam,0.544,4,38.9,True,5,6,0
2026-05-04,Rotterdam,0.4353,6,50.3,True,5,0,0
2026-05-05,Rotterdam,0.5829,7,60.1,True,5,1,0
2026-05-06,Rotterdam,0.4347,1,23.0,True,5,2,0
2026-05-07,Rotterdam,0.4191,5,49.4,True,5,3,0
2026-05-08,Rotterdam,0.5808,2,36.6,True,5,4,0
2026-05-09,Rotterdam,0.4853,3,37.0,True,5,5,0
2026-05-10,Rotterdam,0.4039,5,49.9,True,5,6,0
2026-05-11,Rotterdam,0.7564,7,71.1,True,5,0,0
2026-05-12,Rotterdam,0.4988,5,62.3,True,5,1,0
2026-05-13,Rotterdam,0.4619,2,27.9,True,5,2,0
2026-05-14,Rotterdam,0.4622,5,40.4,True,5,3,0
2026-05-15,Rotterdam,0.4825,5,60.7,True,5,4,0
2026-05-16,Rotterdam,0.5095,4,56.6,True,5,5,0
2026-05-17,Rotterdam,0.6766,7,74.3,True,5,6,0
2026-05-18,Rotterdam,0.5093,3,44.8,True,5,0,0
2026-05-19,Rotterdam,0.4298,5,55.9,True,5,1,0
2026-05-20,Rotterdam,0.5622,7,62.2,True,5,2,0
2026-05-21,Rotterdam,0.4484,3,28.9,True,5,3,0
2026-05-22,Rotterdam,0.5783,5,67.1,True,5,4,0
2026-05-23,Rotterdam,0.4526,5,52.3,True,5,5,0
2026-05-24,Rotterdam,0.7266,7,60.7,True,5,6,0
2026-05-25,Rotterdam,0.5413,2,35.2,True,5,0,0
2026-05-26,Rotterdam,0.7165,8,80.8,True,5,1,0
2026-05-27,Rotterdam,0.5592,7,67.1,True,5,2,0
2026-05-28,Rotterdam,0.396,5,55.1,True,5,3,0
2026-05-29,Rotterdam,0.4719,3,40.7,True,5,4,0
2026-05-30,Rotterdam,0.4695,7,73.2,True,5,5,0
2026-05-31,Rotterdam,0.4385,3,48.0,True,5,6,0
2026-06-01,Rotterdam,0.5305,2,38.6,True,6,0,1
2026-06-02,Rotterdam,0.6171,5,65.1,True,6,1,1
2026-06-03,Rotterdam,0.5493,7,72.8,True,6,2,1
2026-06-04,Rotterdam,0.7098,11,102.6,True,6,3,1
2026-06-05,Rotterdam,0.6255,4,58.1,True,6,4,1
2026-06-06,Rotterdam,0.6003,4,54.2,True,6,5,1
2026-06-07,Rotterdam,0.6964,6,76.2,True,6,6,1
2026-06-08,Rotterdam,0.7107,8,71.9,True,6,0,1
2026-06-09,Rotterdam,0.8016,7,81.4,True,6,1,1
2026-06-10,Rotterdam,0.6676,6,61.8,True,6,2,1
2026-06-11,Rotterdam,0.6249,5,65.0,True,6,3,1
2026-06-12,Rotterdam,0.5195,4,54.1,True,6,4,1
2026-06-13,Rotterdam,0.6299,7,61.4,True,6,5,1
2026-06-14,Rotterdam,0.744,11,103.4,True,6,6,1
2026-06-15,Rotterdam,0.6399,6,51.5,True,6,0,1
2026-06-16,Rotterdam,0.8535,10,101.4,True,6,1,1
2026-06-17,Rotterdam,0.5304,5,56.3,True,6,2,1
2026-06-18,Rotterdam,0.6196,7,68.1,True,6,3,1
2026-06-19,Rotterdam,0.6055,7,76.3,True,6,4,1
2026-06-20,Rotterdam,0.7505,5,55.3,True,6,5,1
2026-06-21,Rotterdam,0.5932,6,65.2,True,6,6,1
2026-06-22,Rotterdam,0.5704,4,44.0,True,6,0,1
2026-06-23,Rotterdam,0.615,5,68.2,True,6,1,1
2026-06-24,Rotterdam,0.6146,5,56.5,True,6,2,1
2026-06-25,Rotterdam,0.5627,4,37.5,True,6,3,1
2026-06-26,Rotterdam,0.7929,10,94.5,True,6,4,1
2026-06-27,Rotterdam,0.7174,9,81.2,True,6,5,1
2026-06-28,Rotterdam,0.5644,6,68.7,True,6,6,1
2026-06-29,Rotterdam,0.5781,3,46.0,True,6,0,1
2026-06-30,Rotterdam,0.7129,6,64.8,True,6,1,1
2026-07-01,Rotterdam,0.6522,7,62.7,True,7,2,1
2026-07-02,Rotterdam,0.7087,7,66.5,True,7,3,1
2026-07-03,Rotterdam,0.4319,4,33.5,True,7,4,1
2026-07-04,Rotterdam,0.5852,8,84.2,True,7,5,1
2026-07-05,Rotterdam,0.7586,8,99.6,True,7,6,1
2026-07-06,Rotterdam,0.8846,9,92.7,True,7,0,1
2026-07-07,Rotterdam,0.7093,7,86.4,True,7,1,1
2026-07-08,Rotterdam,0.6982,5,60.0,True,7,2,1
2026-07-09,Rotterdam,0.4834,6,50.7,True,7,3,1
2026-07-10,Rotterdam,0.5568,6,58.3,True,7,4,1
2026-07-11,Rotterdam,0.7588,9,102.8,True,7,5,1
2026-07-12,Rotterdam,0.6231,4,55.5,True,7,6,1
2026-07-13,Rotterdam,0.6676,8,86.9,True,7,0,1
2026-07-14,Rotterdam,0.8671,9,88.9,True,7,1,1
2026-07-15,Rotterdam,0.7388,7,71.5,True,7,2,1
2026-07-16,Rotterdam,0.651,6,72.9,True,7,3,1
2026-07-17,Rotterdam,0.5971,7,62.2,True,7,4,1
2026-07-18,Rotterdam,0.7401,6,60.1,True,7,5,1
2026-07-19,Rotterdam,0.4971,6,62.2,True,7,6,1
2026-07-20,Rotterdam,0.664,4,59.1,True,7,0,1
2026-07-21,Rotterdam,0.775,6,75.4,True,7,1,1
2026-07-22,Rotterdam,0.6964,8,76.0,True,7,2,1
2026-07-23,Rotterdam,0.5808,8,71.9,True,7,3,1
2026-07-24,Rotterdam,0.6232,8,72.0,True,7,4,1
2026-07-25,Rotterdam,0.7028,7,75.8,True,7,5,1
2026-07-26,Rotterdam,0.7686,9,83.3,True,7,6,1
2026-07-27,Rotterdam,0.6808,7,71.6,True,7,0,1
2026-07-28,Rotterdam,0.476,2,19.5,True,7,1,1
2026-07-29,Rotterdam,0.6309,3,43.0,True,7,2,1
2026-07-30,Rotterdam,0.838,9,96.3,True,7,3,1
2026-07-31,Rotterdam,0.7829,8,77.5,True,7,4,1
2026-08-01,Rotterdam,0.6022,6,66.1,True,8,5,1
2026-08-02,Rotterdam,0.6888,6,58.1,True,8,6,1
2026-08-03,Rotterdam,0.7356,9,81.3,True,8,0,1
2026-08-04,Rotterdam,0.8215,7,68.7,True,8,1,1
2026-08-05,Rotterdam,0.6876,9,81.3,True,8,2,1
2026-08-06,Rotterdam,0.6643,4,53.5,True,8,3,1
2026-08-07,Rotterdam,0.5946,7,64.5,True,8,4,1
2026-08-08,Rotterdam,0.6529,5,62.8,True,8,5,1
2026-08-09,Rotterdam,0.8399,7,72.6,True,8,6,1
2026-08-10,Rotterdam,0.736,5,64.3,True,8,0,1
2026-08-11,Rotterdam,0.6557,7,89.8,True,8,1,1
2026-08-12,Rotterdam,0.6393,5,63.8,True,8,2,1
2026-08-13,Rotterdam,0.7283,8,86.9,True,8,3,1
2026-08-14,Rotterdam,0.6765,5,58.5,True,8,4,1
2026-08-15,Rotterdam,0.6945,9,83.5,True,8,5,1
2026-08-16,Rotterdam,0.6287,5,54.2,True,8,6,1
2026-08-17,Rotterdam,0.7124,7,75.6,True,8,0,1
2026-08-18,Rotterdam,0.7727,7,71.9,True,8,1,1
2026-08-19,Rotterdam,0.5654,5,58.6,True,8,2,1
2026-08-20,Rotterdam,0.754,6,67.1,True,8,3,1
2026-08-21,Rotterdam,0.7074,7,63.6,True,8,4,1
2026-08-22,Rotterdam,0.7711,5,50.3,True,8,5,1
2026-08-23,Rotterdam,0.6371,6,67.6,True,8,6,1
2026-08-24,Rotterdam,0.6863,8,80.6,True,8,0,1
2026-08-25,Rotterdam,0.665,7,70.9,True,8,1,1
2026-08-26,Rotterdam,0.6977,6,67.0,True,8,2,1
2026-08-27,Rotterdam,0.5048,5,60.0,True,8,3,1
2026-08-28,Rotterdam,0.7863,5,68.3,True,8,4,1
2026-08-29,Rotterdam,0.6768,6,69.6,True,8,5,1
2026-08-30,Rotterdam,0.6921,9,84.7,True,8,6,1
2026-08-31,Rotterdam,0.6876,6,79.9,True,8,0,1
2026-09-01,Rotterdam,0.5717,4,51.5,True,9,1,1
2026-09-02,Rotterdam,0.5545,2,39.4,True,9,2,1
2026-09-03,Rotterdam,0.6331,5,56.3,True,9,3,1
2026-09-04,Rotterdam,0.5468,5,59.2,True,9,4,1
2026-09-05,Rotterdam,0.6194,4,60.0,True,9,5,1
2026-09-06,Rotterdam,0.6916,8,73.8,True,9,6,1
2026-09-07,Rotterdam,0.742,6,58.6,True,9,0,1
2026-09-08,Rotterdam,0.6627,8,89.4,True,9,1,1
2026-09-09,Rotterdam,0.6516,8,90.0,True,9,2,1
2026-09-10,Rotterdam,0.6446,7,62.2,True,9,3,1
2024-09-11,Shanghai,0.6689,4,45.2,True,9,2,1
2024-09-12,Shanghai,0.7813,7,66.3,True,9,3,1
2024-09-13,Shanghai,0.5554,6,75.3,True,9,4,1
2024-09-14,Shanghai,0.6654,6,79.9,True,9,5,1
2024-09-15,Shanghai,0.6167,5,61.0,True,9,6,1
2024-09-16,Shanghai,0.6024,4,52.2,True,9,0,1
2024-09-17,Shanghai,0.7525,7,63.0,True,9,1,1
2024-09-18,Shanghai,0.8737,10,106.1,True,9,2,1
2024-09-19,Shanghai,0.7131,7,77.7,True,9,3,1
2024-09-20,Shanghai,0.6372,7,75.7,True,9,4,1
2024-09-21,Shanghai,0.8195,8,70.5,True,9,5,1
2024-09-22,Shanghai,0.6412,7,68.4,True,9,6,1
2024-09-23,Shanghai,0.7925,5,62.3,True,9,0,1
2024-09-24,Shanghai,0.8141,5,66.7,True,9,1,1
2024-09-25,Shanghai,0.4789,3,46.1,True,9,2,1
2024-09-26,Shanghai,0.61,6,63.6,True,9,3,1
2024-09-27,Shanghai,0.5525,2,31.1,True,9,4,1
2024-09-28,Shanghai,0.5806,7,64.9,True,9,5,1
2024-09-29,Shanghai,0.8795,8,90.4,True,9,6,1
2024-09-30,Shanghai,0.682,3,44.2,True,9,0,1
2024-10-01,Shanghai,0.6862,6,70.7,True,10,1,0
2024-10-02,Shanghai,0.43,3,45.0,True,10,2,0
2024-10-03,Shanghai,0.5713,6,60.8,True,10,3,0
2024-10-04,Shanghai,0.6142,4,47.8,True,10,4,0
2024-10-05,Shanghai,0.7855,5,68.4,True,10,5,0
2024-10-06,Shanghai,0.6407,5,63.8,True,10,6,0
2024-10-07,Shanghai,0.7831,6,76.5,True,10,0,0
2024-10-08,Shanghai,0.5212,5,62.8,True,10,1,0
2024-10-09,Shanghai,0.5326,6,75.2,True,10,2,0
2024-10-10,Shanghai,0.5919,5,66.8,True,10,3,0
2024-10-11,Shanghai,0.6075,5,66.4,True,10,4,0
2024-10-12,Shanghai,0.5285,3,31.9,True,10,5,0
2024-10-13,Shanghai,0.6914,6,69.9,True,10,6,0
2024-10-14,Shanghai,0.7487,6,80.0,True,10,0,0
2024-10-15,Shanghai,0.4979,2,37.5,True,10,1,0
2024-10-16,Shanghai,0.6718,7,73.3,True,10,2,0
2024-10-17,Shanghai,0.6807,6,68.1,True,10,3,0
2024-10-18,Shanghai,0.5962,5,58.5,True,10,4,0
2024-10-19,Shanghai,0.6057,5,51.8,True,10,5,0
2024-10-20,Shanghai,0.4174,2,27.1,True,10,6,0
2024-10-21,Shanghai,0.4699,4,42.2,True,10,0,0
2024-10-22,Shanghai,0.3198,3,40.1,True,10,1,0
2024-10-23,Shanghai,0.6083,5,48.8,True,10,2,0
2024-10-24,Shanghai,0.7424,6,79.9,True,10,3,0
2024-10-25,Shanghai,0.6928,6,73.3,True,10,4,0
2024-10-26,Shanghai,0.5205,6,64.0,True,10,5,0
2024-10-27,Shanghai,0.5336,7,60.4,True,10,6,0
2024-10-28,Shanghai,0.6573,4,45.3,True,10,0,0
2024-10-29,Shanghai,0.531,5,52.2,True,10,1,0
2024-10-30,Shanghai,0.5524,6,69.7,True,10,2,0
2024-10-31,Shanghai,0.6522,8,75.7,True,10,3,0
2024-11-01,Shanghai,0.6623,5,68.2,True,11,4,0
2024-11-02,Shanghai,0.4471,5,65.3,True,11,5,0
2024-11-03,Shanghai,0.6248,7,70.8,True,11,6,0
2024-11-04,Shanghai,0.5897,6,50.5,True,11,0,0
2024-11-05,Shanghai,0.6512,7,62.1,True,11,1,0
2024-11-06,Shanghai,0.6663,8,72.2,True,11,2,0
2024-11-07,Shanghai,0.5229,4,57.2,True,11,3,0
2024-11-08,Shanghai,0.7186,5,47.6,True,11,4,0
2024-11-09,Shanghai,0.479,5,47.1,True,11,5,0
2024-11-10,Shanghai,0.568,4,50.6,True,11,6,0
2024-11-11,Shanghai,0.5475,5,68.8,True,11,0,0
2024-11-12,Shanghai,0.7342,8,71.1,True,11,1,0
2024-11-13,Shanghai,0.7016,8,82.4,True,11,2,0
2024-11-14,Shanghai,0.7347,5,63.6,True,11,3,0
2024-11-15,Shanghai,0.4577,3,37.5,True,11,4,0
2024-11-16,Shanghai,0.7553,6,72.6,True,11,5,0
2024-11-17,Shanghai,0.5403,4,45.6,True,11,6,0
2024-11-18,Shanghai,0.7826,7,85.4,True,11,0,0
2024-11-19,Shanghai,0.5329,6,64.6,True,11,1,0
2024-11-20,Shanghai,0.6255,5,64.5,True,11,2,0
2024-11-21,Shanghai,0.6236,8,76.5,True,11,3,0
2024-11-22,Shanghai,0.7561,6,72.7,True,11,4,0
2024-11-23,Shanghai,0.5173,5,62.3,True,11,5,0
2024-11-24,Shanghai,0.5091,5,61.4,True,11,6,0
2024-11-25,Shanghai,0.5102,6,57.4,True,11,0,0
2024-11-26,Shanghai,0.7284,6,66.6,True,11,1,0
2024-11-27,Shanghai,0.5191,4,52.7,True,11,2,0
2024-11-28,Shanghai,0.5806,6,76.7,True,11,3,0
2024-11-29,Shanghai,0.5873,5,62.8,True,11,4,0
2024-11-30,Shanghai,0.7575,5,56.2,True,11,5,0
2024-12-01,Shanghai,0.7978,8,72.1,True,12,6,0
2024-12-02,Shanghai,0.6983,5,65.2,True,12,0,0
2024-12-03,Shanghai,0.527,5,49.1,True,12,1,0
2024-12-04,Shanghai,0.5214,5,57.9,True,12,2,0
2024-12-05,Shanghai,0.8703,7,80.0,True,12,3,0
2024-12-06,Shanghai,0.346,3,38.1,True,12,4,0
2024-12-07,Shanghai,0.5646,5,41.5,True,12,5,0
2024-12-08,Shanghai,0.5983,6,74.6,True,12,6,0
2024-12-09,Shanghai,0.5629,6,58.2,True,12,0,0
2024-12-10,Shanghai,0.5396,6,79.8,True,12,1,0
2024-12-11,Shanghai,0.5504,8,72.1,True,12,2,0
2024-12-12,Shanghai,0.5396,4,55.8,True,12,3,0
2024-12-13,Shanghai,0.5966,7,85.8,True,12,4,0
2024-12-14,Shanghai,0.5671,5,69.5,True,12,5,0
2024-12-15,Shanghai,0.5232,4,44.0,True,12,6,0
2024-12-16,Shanghai,0.8184,5,53.1,True,12,0,0
2024-12-17,Shanghai,0.6178,5,42.8,True,12,1,0
2024-12-18,Shanghai,0.5438,4,57.2,True,12,2,0
2024-12-19,Shanghai,0.5963,4,53.0,True,12,3,0
2024-12-20,Shanghai,0.5786,8,72.5,True,12,4,0
2024-12-21,Shanghai,0.4491,6,61.0,True,12,5,0
2024-12-22,Shanghai,0.5278,7,65.1,True,12,6,0
2024-12-23,Shanghai,0.7091,6,59.5,True,12,0,0
2024-12-24,Shanghai,0.5993,6,54.1,True,12,1,0
2024-12-25,Shanghai,0.6632,3,39.7,True,12,2,0
2024-12-26,Shanghai,0.6646,7,63.0,True,12,3,0
2024-12-27,Shanghai,0.4626,5,50.4,True,12,4,0
2024-12-28,Shanghai,0.6189,6,52.8,True,12,5,0
2024-12-29,Shanghai,0.6118,7,63.1,True,12,6,0
2024-12-30,Shanghai,0.6469,3,44.4,True,12,0,0
2024-12-31,Shanghai,0.697,5,67.5,True,12,1,0
2025-01-01,Shanghai,0.6659,7,60.3,True,1,2,0
2025-01-02,Shanghai,0.6556,6,62.4,True,1,3,0
2025-01-03,Shanghai,0.5243,4,37.5,True,1,4,0
2025-01-04,Shanghai,0.7115,8,73.0,True,1,5,0
2025-01-05,Shanghai,0.5793,7,68.7,True,1,6,0
2025-01-06,Shanghai,0.592,7,68.4,True,1,0,0
2025-01-07,Shanghai,0.5017,3,42.2,True,1,1,0
2025-01-08,Shanghai,0.7834,9,95.6,True,1,2,0
2025-01-09,Shanghai,0.7282,10,93.5,True,1,3,0
2025-01-10,Shanghai,0.6293,4,54.0,True,1,4,0
2025-01-11,Shanghai,0.62,7,68.2,True,1,5,0
2025-01-12,Shanghai,0.6535,5,64.9,True,1,6,0
2025-01-13,Shanghai,0.6167,7,83.4,True,1,0,0
2025-01-14,Shanghai,0.4286,6,54.9,True,1,1,0
2025-01-15,Shanghai,0.7301,6,75.1,True,1,2,0
2025-01-16,Shanghai,0.5557,5,61.4,True,1,3,0
2025-01-17,Shanghai,0.7185,3,47.4,True,1,4,0
2025-01-18,Shanghai,0.6211,5,59.6,True,1,5,0
2025-01-19,Shanghai,0.7496,5,68.9,True,1,6,0
2025-01-20,Shanghai,0.4737,5,61.7,True,1,0,0
2025-01-21,Shanghai,0.4976,6,59.9,True,1,1,0
2025-01-22,Shanghai,0.5791,5,51.6,True,1,2,0
2025-01-23,Shanghai,0.5814,8,86.4,True,1,3,0
2025-01-24,Shanghai,0.607,5,48.5,True,1,4,0
2025-01-25,Shanghai,0.6819,9,87.3,True,1,5,0
2025-01-26,Shanghai,0.5768,7,68.4,True,1,6,0
2025-01-27,Shanghai,0.6858,7,71.1,True,1,0,0
2025-01-28,Shanghai,0.532,5,47.7,True,1,1,0
2025-01-29,Shanghai,0.5532,5,59.6,True,1,2,0
2025-01-30,Shanghai,0.7729,7,77.3,True,1,3,0
2025-01-31,Shanghai,0.7119,7,71.5,True,1,4,0
2025-02-01,Shanghai,0.6371,6,53.4,True,2,5,0
2025-02-02,Shanghai,0.5897,3,47.8,True,2,6,0
2025-02-03,Shanghai,0.6516,3,48.5,True,2,0,0
2025-02-04,Shanghai,0.5709,6,57.8,True,2,1,0
2025-02-05,Shanghai,0.6446,7,71.8,True,2,2,0
2025-02-06,Shanghai,0.478,4,34.1,True,2,3,0
2025-02-07,Shanghai,0.4189,4,59.9,True,2,4,0
2025-02-08,Shanghai,0.5469,3,31.4,True,2,5,0
2025-02-09,Shanghai,0.5128,5,68.0,True,2,6,0
2025-02-10,Shanghai,0.6919,7,67.3,True,2,0,0
2025-02-11,Shanghai,0.6262,5,51.8,True,2,1,0
2025-02-12,Shanghai,0.6657,6,66.3,True,2,2,0
2025-02-13,Shanghai,0.6858,7,80.4,True,2,3,0
2025-02-14,Shanghai,0.6607,7,72.8,True,2,4,0
2025-02-15,Shanghai,0.6777,7,78.5,True,2,5,0
2025-02-16,Shanghai,0.5344,4,46.8,True,2,6,0
2025-02-17,Shanghai,0.5103,7,69.4,True,2,0,0
2025-02-18,Shanghai,0.7124,8,77.7,True,2,1,0
2025-02-19,Shanghai,0.6694,3,45.0,True,2,2,0
2025-02-20,Shanghai,0.5645,7,61.4,True,2,3,0
2025-02-21,Shanghai,0.6516,9,80.5,True,2,4,0
2025-02-22,Shanghai,0.5257,5,49.9,True,2,5,0
2025-02-23,Shanghai,0.6878,6,74.0,True,2,6,0
2025-02-24,Shanghai,0.6355,8,78.6,True,2,0,0
2025-02-25,Shanghai,0.5506,7,72.2,True,2,1,0
2025-02-26,Shanghai,0.5772,7,61.7,True,2,2,0
2025-02-27,Shanghai,0.665,4,56.0,True,2,3,0
2025-02-28,Shanghai,0.5721,6,66.0,True,2,4,0
2025-03-01,Shanghai,0.6617,3,47.6,True,3,5,0
2025-03-02,Shanghai,0.6667,6,69.1,True,3,6,0
2025-03-03,Shanghai,0.6899,7,77.8,True,3,0,0
2025-03-04,Shanghai,0.5765,5,60.2,True,3,1,0
2025-03-05,Shanghai,0.5943,5,62.3,True,3,2,0
2025-03-06,Shanghai,0.673,7,71.8,True,3,3,0
2025-03-07,Shanghai,0.5079,2,32.2,True,3,4,0
2025-03-08,Shanghai,0.5457,4,53.6,True,3,5,0
2025-03-09,Shanghai,0.6655,6,65.7,True,3,6,0
2025-03-10,Shanghai,0.7054,6,68.6,True,3,0,0
2025-03-11,Shanghai,0.6413,4,51.6,True,3,1,0
2025-03-12,Shanghai,0.7003,4,50.4,True,3,2,0
2025-03-13,Shanghai,0.7911,11,102.7,True,3,3,0
2025-03-14,Shanghai,0.5696,6,67.6,True,3,4,0
2025-03-15,Shanghai,0.6867,6,72.5,True,3,5,0
2025-03-16,Shanghai,0.6107,5,51.2,True,3,6,0
2025-03-17,Shanghai,0.7131,6,72.3,True,3,0,0
2025-03-18,Shanghai,0.527,6,68.8,True,3,1,0
2025-03-19,Shanghai,0.7408,7,85.0,True,3,2,0
2025-03-20,Shanghai,0.65,7,75.2,True,3,3,0
2025-03-21,Shanghai,0.661,8,72.2,True,3,4,0
2025-03-22,Shanghai,0.6934,5,40.9,True,3,5,0
2025-03-23,Shanghai,0.3936,2,17.9,True,3,6,0
2025-03-24,Shanghai,0.5786,7,62.9,True,3,0,0
2025-03-25,Shanghai,0.5325,7,65.4,True,3,1,0
2025-03-26,Shanghai,0.5343,2,30.5,True,3,2,0
2025-03-27,Shanghai,0.5133,5,57.0,True,3,3,0
2025-03-28,Shanghai,0.5824,6,63.3,True,3,4,0
2025-03-29,Shanghai,0.6431,5,66.9,True,3,5,0
2025-03-30,Shanghai,0.4882,2,37.9,True,3,6,0
2025-03-31,Shanghai,0.6509,6,70.8,True,3,0,0
2025-04-01,Shanghai,0.5139,3,49.8,True,4,1,0
2025-04-02,Shanghai,0.5701,2,36.4,True,4,2,0
2025-04-03,Shanghai,0.6725,8,77.1,True,4,3,0
2025-04-04,Shanghai,0.4716,5,42.3,True,4,4,0
2025-04-05,Shanghai,0.3598,5,55.2,True,4,5,0
2025-04-06,Shanghai,0.5496,5,56.2,True,4,6,0
2025-04-07,Shanghai,0.6595,5,52.7,True,4,0,0
2025-04-08,Shanghai,0.8406,6,74.5,True,4,1,0
2025-04-09,Shanghai,0.4044,5,42.4,True,4,2,0
2025-04-10,Shanghai,0.5437,7,72.1,True,4,3,0
2025-04-11,Shanghai,0.5728,6,62.7,True,4,4,0
2025-04-12,Shanghai,0.6858,5,52.8,True,4,5,0
2025-04-13,Shanghai,0.4153,1,24.2,True,4,6,0
2025-04-14,Shanghai,0.5135,9,80.1,True,4,0,0
2025-04-15,Shanghai,0.422,6,55.9,True,4,1,0
2025-04-16,Shanghai,0.4581,4,31.9,True,4,2,0
2025-04-17,Shanghai,0.5684,5,60.9,True,4,3,0
2025-04-18,Shanghai,0.5983,5,47.5,True,4,4,0
2025-04-19,Shanghai,0.6608,5,64.3,True,4,5,0
2025-04-20,Shanghai,0.8459,8,84.2,True,4,6,0
2025-04-21,Shanghai,0.6108,6,71.9,True,4,0,0
2025-04-22,Shanghai,0.5559,6,64.6,True,4,1,0
2025-04-23,Shanghai,0.6335,6,59.6,True,4,2,0
2025-04-24,Shanghai,0.7184,6,66.0,True,4,3,0
2025-04-25,Shanghai,0.7046,6,66.3,True,4,4,0
2025-04-26,Shanghai,0.5496,1,28.6,True,4,5,0
2025-04-27,Shanghai,0.8205,10,94.0,True,4,6,0
2025-04-28,Shanghai,0.7321,6,57.9,True,4,0,0
2025-04-29,Shanghai,0.7122,5,62.1,True,4,1,0
2025-04-30,Shanghai,0.6207,5,56.3,True,4,2,0
2025-05-01,Shanghai,0.4984,5,56.1,True,5,3,0
2025-05-02,Shanghai,0.5227,4,31.2,True,5,4,0
2025-05-03,Shanghai,0.7119,7,73.9,True,5,5,0
2025-05-04,Shanghai,0.6828,6,67.8,True,5,6,0
2025-05-05,Shanghai,0.4764,5,49.0,True,5,0,0
2025-05-06,Shanghai,0.5069,6,71.4,True,5,1,0
2025-05-07,Shanghai,0.671,5,42.0,True,5,2,0
2025-05-08,Shanghai,0.6734,5,64.7,True,5,3,0
